MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	478.77832	s	9/20/2023 16:24:06
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
1.0598391	23.665546	0.13807498	21.128906
1.0626793	23.7038	0.1381239	21.178711
1.0646552	23.715307	0.13853981	21.228516
1.0673642	23.70574	0.13849306	21.27832
1.0692179	23.719551	0.13868603	21.328125
1.0730237	23.771925	0.14003779	21.37793
1.0751843	23.7654	0.14018123	21.427734
1.0770947	23.695465	0.14003113	21.477539
1.0798424	23.696339	0.1393937	21.527344
1.0832131	23.673246	0.13962838	21.577148
1.0854512	23.685728	0.13927598	21.626953
1.0885477	23.665339	0.1393526	21.676758
1.0892421	23.659515	0.13939539	21.726563
1.0920316	23.626192	0.13898672	21.776367
1.0950327	23.645384	0.13987648	21.826172
1.098004	23.628611	0.13945721	21.875977
1.1009604	23.631598	0.13950065	21.925781
1.101774	23.618986	0.13883473	21.975586
1.1035502	23.633358	0.13962615	22.025391
1.1078686	23.642393	0.13944854	22.075195
1.1101127	23.622137	0.13905455	22.125
1.1122316	23.661949	0.1395254	22.174805
1.1149555	23.639002	0.1387697	22.224609
1.1175334	23.569094	0.13842724	22.274414
1.1188895	23.549105	0.13856965	22.324219
1.1221528	23.546837	0.13827041	22.374023
1.1239737	23.565096	0.13864335	22.423828
1.1265099	23.514683	0.13814867	22.473633
1.1301458	23.578306	0.13791017	22.523438
1.132071	23.520811	0.13796981	22.573242
1.1350065	23.520535	0.13782983	22.623047
1.1365712	23.571304	0.13816971	22.672852
1.1383712	23.536776	0.13852857	22.722656
1.1428416	23.507755	0.13845889	22.772461
1.1446983	23.455313	0.13869652	22.822266
1.1476487	23.425058	0.13849466	22.87207
1.1499941	23.435331	0.13896091	22.921875
1.1523932	23.425297	0.13821107	22.97168
1.155895	23.407017	0.13766041	23.021484
1.1572301	23.3936	0.13733543	23.071289
1.1602759	23.377163	0.1372764	23.121094
1.1606097	23.305674	0.13696522	23.170898
1.1657447	23.267843	0.13738516	23.220703
1.1683255	23.214846	0.13669217	23.270508
1.1706799	23.179674	0.1367791	23.320313
1.1712253	23.153297	0.13609771	23.370117
1.1752576	23.119734	0.13623257	23.419922
1.1766106	23.104704	0.13509166	23.469727
1.1795878	23.137196	0.1360849	23.519531
1.1824906	23.100222	0.13573875	23.569336
1.1852741	23.122055	0.13579729	23.619141
1.1865556	23.044182	0.13566031	23.668945
1.1894703	23.029373	0.13567933	23.71875
1.192686	23.023579	0.13569988	23.768555
1.1945426	23.033302	0.13501573	23.818359
1.1963695	22.983545	0.13419467	23.868164
1.1987805	22.965862	0.13360406	23.917969
1.2032747	22.991211	0.1339259	23.967773
1.2039572	22.945765	0.13378473	24.017578
1.2067378	22.93199	0.1343018	24.067383
1.2086987	22.937841	0.13434102	24.117188
1.211831	22.942961	0.13365471	24.166992
1.2147576	22.938204	0.13412035	24.216797
1.2164146	22.937908	0.13362262	24.266602
1.2191504	22.957985	0.13383824	24.316406
1.2225538	22.942806	0.13333049	24.366211
1.2245506	22.946079	0.13446872	24.416016
1.2268305	22.934536	0.13474399	24.46582
1.2298614	22.943483	0.13595487	24.515625
1.2325048	22.944651	0.13652262	24.56543
1.2333304	22.902372	0.13868983	24.615234
1.2371749	22.931837	0.13951312	24.665039
1.2384713	22.90917	0.14187804	24.714844
1.2410343	22.90634	0.14331703	24.764648
1.2448698	22.955015	0.14621146	24.814453
1.2466252	22.928188	0.14813277	24.864258
1.248458	22.927212	0.15051904	24.914063
1.2517363	22.885481	0.15312836	24.963867
1.2546569	22.888285	0.15621115	25.013672
1.2567639	22.868635	0.1584473	25.063477
1.2595177	22.842697	0.1612075	25.113281
1.2620866	22.842171	0.16439861	25.163086
1.2637436	22.831512	0.16564086	25.212891
1.2663364	22.861574	0.1685956	25.262695
1.2691796	22.856586	0.17126043	25.3125
1.2712359	22.832186	0.17429689	25.362305
1.2739003	22.805773	0.17892553	25.412109
1.2770534	22.787554	0.18251982	25.461914
1.2788445	22.775249	0.18633591	25.511719
1.2816668	22.779947	0.19133413	25.561523
1.2843996	22.792818	0.19508912	25.611328
1.2860149	22.78116	0.19974104	25.661133
1.2872249	22.790562	0.20536396	25.710938
1.2910783	22.763199	0.20976278	25.760742
1.2945771	22.756538	0.21504986	25.810547
1.2954414	22.782526	0.21939014	25.860352
1.2990534	22.736439	0.2236498	25.910156
1.3008982	22.736357	0.22933933	25.959961
1.3044536	22.792656	0.23378453	26.009766
1.3064504	22.742727	0.23927365	26.05957
1.3095826	22.758959	0.24553359	26.109375
1.3122797	22.72365	0.25152066	26.15918
1.3136208	22.690733	0.25818038	26.208984
1.3170809	22.684978	0.26556802	26.258789
1.3181746	22.638887	0.2720052	26.308594
1.3214231	22.633686	0.27864051	26.358398
1.323384	22.637487	0.28504872	26.408203
1.3257623	22.631041	0.29102996	26.458008
1.3279438	22.607773	0.29624864	26.507813
1.3317883	22.667376	0.3033697	26.557617
1.3339639	22.666618	0.30840716	26.607422
1.3360888	22.656759	0.31573832	26.657227
1.339224	22.665928	0.32127854	26.707031
1.3418406	22.66305	0.32773349	26.756836
1.3441801	22.662052	0.3334094	26.806641
1.346305	22.684784	0.33946994	26.856445
1.3485998	22.676962	0.34579068	26.90625
1.3508767	22.734032	0.35306722	26.956055
1.3542563	22.756006	0.35847962	27.005859
1.3569295	22.746613	0.3649798	27.055664
1.3590276	22.712896	0.37063843	27.105469
1.3610691	22.753984	0.37673536	27.155273
1.3652623	22.752352	0.38240302	27.205078
1.3661116	22.799686	0.38890311	27.254883
1.3679802	22.755911	0.39466172	27.304688
1.371336	22.837904	0.40126202	27.354492
1.373589	22.816771	0.40723071	27.404297
1.3760805	22.825375	0.41334635	27.454102
1.3788521	22.880859	0.41894871	27.503906
1.3811886	22.87343	0.42500609	27.553711
1.3842851	22.908628	0.43147489	27.603516
1.3858825	22.912148	0.43646568	27.65332
1.3888747	22.910139	0.44276881	27.703125
1.3912201	22.954664	0.44846809	27.75293
1.393953	22.934774	0.45474553	27.802734
1.3961673	22.948812	0.4609617	27.852539
1.3987452	22.931	0.46824658	27.902344
1.4015049	22.986198	0.47518519	27.952148
1.4029592	22.958704	0.48162061	28.001953
1.4055729	22.998316	0.48783225	28.051758
1.4092833	22.988716	0.49406254	28.101563
